##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	WT_rep2_ERR458879.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1450012
Sequences flagged as poor quality	0
Sequence length	51
%GC	42
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.371577614530086	31.0	30.0	31.0	27.0	34.0
2	28.2749694485287	31.0	27.0	31.0	16.0	34.0
3	27.11813419475149	31.0	25.0	31.0	16.0	34.0
4	30.54153896657407	35.0	28.0	37.0	19.0	37.0
5	33.11389560913979	35.0	32.0	37.0	28.0	37.0
6	34.297456158983515	35.0	33.0	37.0	30.0	37.0
7	34.80034785919013	35.0	35.0	37.0	32.0	37.0
8	34.92080479333964	35.0	35.0	37.0	32.0	37.0
9	36.56009605437748	38.0	35.0	39.0	32.0	39.0
10	36.668425502685494	39.0	35.0	39.0	32.0	39.0
11	36.617826611090116	39.0	35.0	39.0	32.0	39.0
12	36.57721729199483	38.0	35.0	39.0	32.0	39.0
13	36.57243733155312	38.0	35.0	39.0	32.0	39.0
14	37.69861145976723	39.0	36.0	41.0	32.0	41.0
15	37.69746388305752	39.0	36.0	41.0	32.0	41.0
16	37.64783325931096	39.0	36.0	41.0	32.0	41.0
17	37.52574806277465	39.0	36.0	41.0	32.0	41.0
18	37.56792219650596	39.0	36.0	41.0	32.0	41.0
19	37.58755030992847	39.0	36.0	41.0	32.0	41.0
20	37.583650342204066	39.0	36.0	41.0	32.0	41.0
21	37.40503251007578	39.0	36.0	40.0	32.0	41.0
22	37.46231893253297	39.0	36.0	40.0	32.0	41.0
23	37.372552778873555	39.0	36.0	40.0	32.0	41.0
24	37.484413232442215	39.0	36.0	41.0	32.0	41.0
25	37.44446942508062	39.0	36.0	41.0	32.0	41.0
26	37.299533383172005	39.0	36.0	40.0	31.0	41.0
27	37.31098087464104	39.0	36.0	40.0	31.0	41.0
28	37.28987966996135	39.0	36.0	40.0	31.0	41.0
29	37.246406926287506	39.0	36.0	40.0	31.0	41.0
30	37.157954554858854	39.0	36.0	40.0	31.0	41.0
31	37.092915782765935	39.0	36.0	40.0	31.0	41.0
32	37.06760288880368	39.0	36.0	40.0	31.0	41.0
33	37.02194878387213	39.0	36.0	40.0	30.0	41.0
34	36.98595184039856	39.0	36.0	40.0	30.0	41.0
35	36.93610190812214	39.0	36.0	40.0	30.0	41.0
36	36.8607335663429	39.0	36.0	40.0	30.0	41.0
37	36.804342308891236	39.0	35.0	40.0	30.0	41.0
38	36.767947437676376	39.0	35.0	40.0	30.0	41.0
39	36.65639456776909	39.0	35.0	40.0	30.0	41.0
40	36.59664816567035	38.0	35.0	40.0	30.0	41.0
41	36.53006595807483	38.0	35.0	40.0	30.0	41.0
42	36.42894403632522	38.0	35.0	40.0	30.0	41.0
43	36.58926822674571	39.0	35.0	40.0	30.0	41.0
44	36.61120114868015	39.0	35.0	40.0	30.0	41.0
45	36.592559923642014	39.0	35.0	40.0	30.0	41.0
46	36.56123535529361	39.0	35.0	40.0	30.0	41.0
47	36.46099066766344	39.0	35.0	40.0	30.0	41.0
48	36.35608394965007	39.0	35.0	40.0	30.0	41.0
49	36.206553463005825	39.0	35.0	40.0	30.0	41.0
50	36.020695001144816	39.0	35.0	40.0	30.0	41.0
51	35.09302198878354	38.0	34.0	40.0	27.0	41.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	1.2680797558212582
1101	2	3.49438951899851
1101	3	3.224708914314281
1101	4	4.681158426349626
1101	5	2.2314646321183957
1101	6	1.2125927101388
1101	7	0.771719064700946
1101	8	0.7334908472584303
1101	9	0.6246925101835643
1101	10	0.42780921798507165
1101	11	0.639143617329843
1101	12	0.6362237121124323
1101	13	0.722434412734259
1101	14	0.7359421698291655
1101	15	0.6548889521033843
1101	16	0.6160410228544038
1101	17	0.4917990944576971
1101	18	0.45220728062901117
1101	19	0.5095777679297697
1101	20	0.548653097862001
1101	21	0.752776923665941
1101	22	0.8381968350478317
1101	23	0.4460043553404134
1101	24	0.5501279840671387
1101	25	0.5360375625482163
1101	26	0.7256585871514218
1101	27	0.46682925780908846
1101	28	0.37039969552722596
1101	29	0.5068978423663992
1101	30	0.3995153390389561
1101	31	0.5181520675645928
1101	32	0.33357242846464885
1101	33	0.4235027347943401
1101	34	0.29727681232397885
1101	35	0.4213599732795359
1101	36	0.32548268960577076
1101	37	0.45474916768294804
1101	38	0.25003894225899614
1101	39	0.34099539888519814
1101	40	0.2690331549127478
1101	41	0.47028255629238913
1101	42	0.20664185491988718
1101	43	0.3842653470113859
1101	44	0.4626907047979998
1101	45	0.3199409763280485
1101	46	0.5068765599596077
1101	47	0.5432479134937012
1101	48	0.5470289061600937
1101	49	0.6305376778610565
1101	50	0.77936291485738
1101	51	1.0766612483112752
1102	1	-0.03134203518076717
1102	2	3.056437857766465
1102	3	-1.1628425860822986
1102	4	-2.241698730277676
1102	5	-0.8046706762230187
1102	6	-0.07092902192694339
1102	7	0.1069728762811053
1102	8	0.2669616297339701
1102	9	0.3938722768619769
1102	10	0.49922401925412885
1102	11	0.41233118893467235
1102	12	0.39480320999734175
1102	13	0.4397901840835132
1102	14	0.6511124791620233
1102	15	0.5215425141682459
1102	16	0.5059716625609383
1102	17	0.3690443189663739
1102	18	0.29567361534303416
1102	19	0.5106019235435895
1102	20	0.45083401572575355
1102	21	0.5428394815006143
1102	22	0.43129137545498963
1102	23	0.4743240653959333
1102	24	0.47071203161274866
1102	25	0.4833670466629627
1102	26	0.5513806943163146
1102	27	0.5046283456737157
1102	28	0.39087557846985277
1102	29	0.4749562361048305
1102	30	0.23199067668326734
1102	31	0.2346923012166613
1102	32	0.2644572438343502
1102	33	0.3194079024598011
1102	34	0.39193701986781804
1102	35	0.3008838149337194
1102	36	0.3502675997141651
1102	37	0.0856699920197741
1102	38	0.2436860791674249
1102	39	0.23122863784703895
1102	40	0.2422274738957455
1102	41	0.3926229876839429
1102	42	0.35193218496306855
1102	43	0.39249886963850855
1102	44	0.33610541518400083
1102	45	0.38244510737590076
1102	46	0.300444656152429
1102	47	0.23998080544752298
1102	48	0.15657534464603629
1102	49	0.18881023889039739
1102	50	0.19523653508739613
1102	51	0.5636429395071829
1103	1	0.03958921962040307
1103	2	-0.3804888383389766
1103	3	0.03781104549372927
1103	4	0.15841885112580556
1103	5	0.22226084416588066
1103	6	0.16016928419485765
1103	7	0.11587048548724965
1103	8	0.13644585163756773
1103	9	0.21530108842411977
1103	10	0.09841305216179563
1103	11	0.16428107353848986
1103	12	0.16636372281698897
1103	13	0.19095633274204715
1103	14	0.1732961986341479
1103	15	0.11754617524468358
1103	16	0.40299758425962295
1103	17	0.4324101055515044
1103	18	0.35068431449433035
1103	19	0.27365942664911813
1103	20	0.40254201378259324
1103	21	0.5668415524125336
1103	22	0.400781984911589
1103	23	0.2504151182831933
1103	24	0.23647541983981313
1103	25	0.2545001817580257
1103	26	0.33159718193538623
1103	27	0.5522588996930864
1103	28	0.22261146323840109
1103	29	0.3184931250639451
1103	30	0.3929876896617728
1103	31	0.25956257505777813
1103	32	0.2948414047200032
1103	33	0.5359522530893912
1103	34	0.52716319807719
1103	35	0.2977938361639332
1103	36	0.3387964790179936
1103	37	0.4598049408437106
1103	38	0.5177957299195626
1103	39	0.2705612562226847
1103	40	0.32552704845109304
1103	41	0.08526528303431036
1103	42	0.2551347023313326
1103	43	0.23682075524416035
1103	44	0.3351985507497304
1103	45	0.3233287244790759
1103	46	0.26854513236131794
1103	47	0.2872083552998532
1103	48	0.20358605388294393
1103	49	0.3789441589821152
1103	50	0.3107239137869229
1103	51	0.3810963397865521
1104	1	0.029159325461989738
1104	2	2.9848862838546317
1104	3	1.1316532996369446
1104	4	-0.7663789001870676
1104	5	-0.31564515525603554
1104	6	-0.06872978794564943
1104	7	-0.025680049891249723
1104	8	-0.05305816410714215
1104	9	0.07437085813180033
1104	10	0.08246292988699366
1104	11	0.013731242904512442
1104	12	-0.058588617616834426
1104	13	0.007628574576585834
1104	14	0.008088006709805029
1104	15	-0.11712319564904305
1104	16	0.10315964302297687
1104	17	0.0029292132215275046
1104	18	0.02600900036339482
1104	19	-0.10974676276153161
1104	20	-0.01374846437195032
1104	21	0.018248280936504102
1104	22	0.23684850370099042
1104	23	0.015692972742080258
1104	24	0.08916920022583241
1104	25	0.2371186486626371
1104	26	-0.14482391753102064
1104	27	0.009051078003196267
1104	28	0.06674113623044065
1104	29	-0.09909236174564029
1104	30	-0.0941507228118823
1104	31	0.047358153679013526
1104	32	-0.07844017156940453
1104	33	-0.0026942152312017242
1104	34	0.07476755385300748
1104	35	0.1618081843726742
1104	36	0.10942243505103022
1104	37	0.11455157382120973
1104	38	-0.06533570655762588
1104	39	-0.046542113885102765
1104	40	-0.18108683274262205
1104	41	-0.11429676858416826
1104	42	-0.1942259937094306
