##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	WT_rep1_ERR458494.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1078049
Sequences flagged as poor quality	0
Sequence length	51
%GC	43
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1105	3	-2.018586860438507
1105	4	-2.8088821083463067
1105	5	-1.1912336633327705
1105	6	-0.4999487307849222
1105	7	-0.002840131115313227
1105	8	-0.02515704566580723
1105	9	0.04625750498468051
1105	10	-0.09998657658153576
1105	11	-0.08750471719105235
1105	12	-0.1270024302984325
1105	13	-0.050904814953064204
1105	14	0.1045446357857358
1105	15	-0.0028524456630734107
1105	16	0.2580411605533044
1105	17	-0.16392008961891946
1105	18	-0.019368365368791274
1105	19	0.20179720072319896
1105	20	0.32112813381385763
1105	21	0.3126787847601591
1105	22	0.33208580801549203
1105	23	-0.022630848467173337
1105	24	0.16179712916005684
1105	25	0.21272310649824533
1105	26	0.1032996018544381
1105	27	0.1269740801736603
1105	28	0.0918060467852655
1105	29	0.2409833260928167
1105	30	0.1183410943011367
1105	31	0.18033244186999298
1105	32	0.03839955695453767
1105	33	-0.06511561206434635
1105	34	-0.009140873490778745
1105	35	0.012800269448653978
1105	36	-0.2039115115900998
1105	37	0.03387669896054746
1105	38	-0.17406261576439164
1105	39	0.04017754448620536
1105	40	-0.008606498814401675
1105	41	-0.05495118001007171
1105	42	0.044679720634484
1105	43	0.1052267196824701
1105	44	0.09360424048288252
1105	45	0.075279849954768
1105	46	0.14987759727238625
1105	47	-0.026421844770375458
1105	48	-0.09261426959820085
1105	49	-0.0013331636379589895
1105	50	-0.2183229448739823
1105	51	0.16935074380793225
1106	1	-0.7314534127834449
1106	2	-2.4629412391282663
1106	3	-2.0798760590447785
1106	4	-3.0267415235864235
1106	5	-1.1698929573791261
1106	6	-0.688709524604036
1106	7	-0.3099996523999664
1106	8	-0.28336337803969514
1106	9	-0.31784793358523444
1106	10	-0.2925467947303062
1106	11	3.122802335795427E-4
1106	12	-0.10723118351764782
1106	13	-0.2705548679753349
1106	14	-0.3864476381121591
1106	15	-0.356376154192084
1106	16	-0.17091354327944686
1106	17	-0.2567272400506724
1106	18	-0.154516070261991
1106	19	-0.27096601697108724
1106	20	-0.09218197071575673
1106	21	0.0114850262387165
1106	22	-0.2451494593682355
1106	23	-0.37676658547671593
1106	24	-0.19532148923109816
1106	25	-0.0799280069694106
1106	26	-0.39709427786075224
1106	27	-0.4169344185386521
1106	28	-0.6533886206893627
1106	29	-0.6094984190973065
1106	30	-0.3466187602663524
1106	31	-0.4353560901706075
1106	32	-0.49130503325906716
1106	33	-0.5254019323188501
1106	34	-0.4597922899428326
1106	35	-0.4657529800589941
1106	36	-0.2971216312689364
1106	37	-0.6147553264901404
1106	38	-0.6662971256871302
1106	39	-0.4563154111265817
1106	40	-0.40683555501801294
1106	41	-0.4899822359106949
1106	42	-0.6002528653373318
1106	43	-0.24493083220360745
1106	44	-0.5012722933756208
1106	45	-0.32805297840457115
1106	46	-0.44153885478033317
1106	47	-0.519860717668422
1106	48	-0.47658336518977507
1106	49	-0.4847432530183582
1106	50	-0.4010922222561959
1106	51	-0.23566061810693384
1107	1	-0.18068349033767817
1107	2	2.6378876919721037
1107	3	-0.05390944108366824
1107	4	-1.2890293734234461
1107	5	-0.31418597749826915
1107	6	-0.2456079173206831
1107	7	-0.12472652662723505
1107	8	0.06189064016869139
1107	9	0.07261795379253755
1107	10	-0.07606652048055906
1107	11	-0.07349349699470054
1107	12	-0.06844001795622034
1107	13	-0.07661308984787496
1107	14	-0.13847079198424694
1107	15	0.004433669343939073
1107	16	-0.31470077493056436
1107	17	-0.5805189675992821
1107	18	-0.21716640183443303
1107	19	-0.24582552017441373
1107	20	-0.17919444683130337
1107	21	-0.01420059812904384
1107	22	-0.05261264920751074
1107	23	0.16015316275301927
1107	24	-0.11179333367304167
1107	25	-0.195860343712134
1107	26	-0.13190376420446626
1107	27	-0.1300315299245156
1107	28	-0.14226127439285818
1107	29	-0.2607207412283614
1107	30	-0.1817991581532823
1107	31	-0.14912758618049793
1107	32	-0.002294692694832179
1107	33	-0.07286456017093457
1107	34	-0.14167944291574486
1107	35	-0.06618290025681262
1107	36	-0.12307700948631606
1107	37	-0.21424391815025245
1107	38	-0.42661521043479667
1107	39	-0.2510917402262791
1107	40	-0.21464436697709743
1107	41	-0.27131864144064366
1107	42	-0.0148223831523282
1107	43	-0.19627398157980025
1107	44	-0.1303298408635385
1107	45	-0.3044186072682322
1107	46	-0.11740150511190706
1107	47	-0.1779926722598546
1107	48	-0.25806307745233426
1107	49	-0.10297411735464834
1107	50	-0.05633837264397101
1107	51	0.26603377326094346
1108	1	-0.6155712573722738
1108	2	-1.0811655295560882
1108	3	-0.15777342100437863
1108	4	-1.8579314298394074
1108	5	-0.7418598886816312
1108	6	-0.38997986906193205
1108	7	-0.21405298622622126
1108	8	-0.10649945138602845
1108	9	-0.36084586640654237
1108	10	-0.20791030702400803
1108	11	-0.25219775528739063
1108	12	-0.19011010722920219
1108	13	-0.20829073737647263
1108	14	-0.2979856375391421
1108	15	-0.41048247680134864
1108	16	-0.7359287775545624
1108	17	-0.27059982667346816
1108	18	-0.4118713446483824
1108	19	-0.21460921145532552
1108	20	-0.28590988563795605
1108	21	-0.4754017903369103
1108	22	-0.1827929064734164
1108	23	-0.5811669650242806
1108	24	-0.18235464110865252
1108	25	-0.057969239636378234
1108	26	-0.6586771021012723
1108	27	-0.45778815409381934
1108	28	-0.48917807653769074
1108	29	-0.36012535033819404
1108	30	-0.26525941313744994
1108	31	-0.28845547186544707
1108	32	-0.5238977559274787
1108	33	-0.4540480689128401
1108	34	-0.42850811294797353
1108	35	-0.2618254945924008
1108	36	-0.22561758163200807
1108	37	-0.46212760657898855
1108	38	-0.4112947689185802
1108	39	-0.24474922289932977
1108	40	-0.3358267348502366
1108	41	-0.5681684175451522
1108	42	-0.27727853100892474
1108	43	-0.22308297162572188
1108	44	-0.44019193835077886
1108	45	-0.479758015727775
1108	46	-0.38857317734030516
1108	47	-0.08826476946187967
1108	48	-0.3764930994140627
1108	49	-0.3245607805987092
1108	50	-0.16507956656313638
1108	51	-0.12026367974952024
1109	1	-0.6577321959611204
1109	2	-1.66080779653198
1109	3	-1.1931649573864433
1109	4	0.9533737655120937
1109	5	0.23334833651111353
1109	6	-0.1332997572465544
1109	7	-0.2291815564529145
1109	8	-0.18097001889194075
1109	9	-0.32795684206082854
1109	10	-0.48514308270908657
1109	11	-0.17489211864292997
1109	12	-0.5008327323825839
1109	13	-0.45651405701067205
1109	14	-0.4249565741120094
1109	15	-0.6475687051275969
1109	16	-1.4160342433964246
1109	17	-0.821700122403243
1109	18	-0.7111925789352611
1109	19	-0.44378550164195474
1109	20	-0.3670585807283331
1109	21	-0.5067716874902572
1109	22	-0.5556965665064055
1109	23	-0.3761863866765225
1109	24	-0.5379327904402871
1109	25	-0.28399377742962884
1109	26	-0.6679204434191561
1109	27	-0.504377102403808
1109	28	-0.5641208910025739
1109	29	-0.5510766223889547
1109	30	-0.7469465491302927
1109	31	-0.7403029495904718
1109	32	-0.6481495024475379
1109	33	-0.49631536227900597
1109	34	-0.5111703793841542
1109	35	-0.8550851415262883
1109	36	-0.9005846830833519
1109	37	-0.953854157334824
1109	38	-0.9573067028770268
1109	39	-0.9279826303635303
1109	40	-0.7716273402787692
1109	41	-0.7169635131612679
1109	42	-0.782866918972104
1109	43	-0.8854875102761568
1109	44	-0.8269780715926771
1109	45	-0.8578167076910077
1109	46	-0.7926983140538155
1109	47	-0.7350581729258678
1109	48	-0.8487519637672705
1109	49	-0.747460710277565
1109	50	-0.6444848369979397
1109	51	-0.3900341597905381
1110	1	-1.5054926243909144
1110	2	-3.3020514372664955
1110	3	-2.078458928668784
1110	4	-5.531564967343247
1110	5	-3.0634001600417697
1110	6	-1.4422978547304126
1110	7	-0.9086267260907519
1110	8	-0.6430804720123362
1110	9	-0.8282228880810436
1110	10	-0.680229461535653
1110	11	-0.4997917293352998
1110	12	-0.6057620483572066
1110	13	-0.4429897319828271
1110	14	-0.6554423856289304
1110	15	-0.6772586753840386
1110	16	-1.647758413007466
1110	17	-0.9736391959506108
1110	18	-0.8198522811933984
1110	19	-0.882009232946956
1110	20	-0.6105136572309178
1110	21	-0.6720398580506384
1110	22	-0.7549133576468776
1110	23	-0.5578862484857154
1110	24	-0.43846985888110623
1110	25	-0.6434908547514055
1110	26	-0.4851123755257376
1110	27	-0.8230657826241483
1110	28	-1.052382328110447
1110	29	-0.9822817151605392
1110	30	-0.7463015310812722
1110	31	-0.766262533563399
1110	32	-0.885579306492204
1110	33	-1.0142859096447623
1110	34	-0.987679855598877
1110	35	-0.8562699076163298
1110	36	-0.5541812807566942
1110	37	-0.5809782189962505
1110	38	-0.6964859030546435
1110	39	-0.8278765947554731
1110	40	-0.6330173637444148
1110	41	-1.0208990802603708
1110	42	-0.7021822428400668
1110	43	-0.7486881778794086
1110	44	-0.9088857938176673
1110	45	-0.774150019332339
1110	46	-0.7555437432300707
1110	47	-0.8138307629125876
1110	48	-0.9875303723144313
1110	49	-1.1188245885012194
1110	50	-1.091273718953893
1110	51	-0.9490102462727208
1111	1	-1.4679990221269748
1111	2	-2.93431186356802
1111	3	-2.461837667758207
1111	4	-4.177922216924955
1111	5	-2.031218686967346
1111	6	-1.0931260603117607
1111	7	-0.6233072065119529
1111	8	-0.7221496042842404
1111	9	-0.5691690874241715
1111	10	-0.7458788403527734
1111	11	-0.8087777082520375
1111	12	-0.7878616992645959
1111	13	-0.7850144232275085
1111	14	-0.9867728163600944
1111	15	-0.6921920815501892
1111	16	-0.9805164282518604
1111	17	-1.1192034705334137
1111	18	-0.9300540020983306
1111	19	-0.9552590074482765
1111	20	-0.729506957682375
1111	21	-0.7488207238278548
1111	22	-0.9548922422489383
1111	23	-0.8170708728037681
1111	24	-0.8322020284193883
1111	25	-0.9234064390626671
1111	26	-0.9144239906012146
1111	27	-1.0027015879126395
1111	28	-1.0243665558262407
1111	29	-1.3139265817089338
1111	30	-1.2401275723343304
1111	31	-0.7734383261367483
1111	32	-1.1630494064001695
1111	33	-1.2913382918977305
1111	34	-1.40142804529777
1111	35	-1.037677570210633
1111	36	-1.2147581442479378
1111	37	-1.1142039862081745
1111	38	-1.0620244260325578
1111	39	-1.0315311652063102
1111	40	-0.7911131679771302
1111	41	-0.9596116377252386
1111	42	-0.84313326200229
1111	43	-0.9673094341996844
1111	44	-1.1910758737119025
1111	45	-1.2039264026777943
1111	46	-1.49871509238924
1111	47	-1.0696885644783336
1111	48	-1.263244680980236
1111	49	-1.1369666170942239
1111	50	-1.1833540676333811
1111	51	-1.314837958396403
1112	1	-0.7552851014820128
1112	2	-1.7279291370988474
1112	3	-1.0010732290317463
1112	4	-3.13871189356275
1112	5	-1.8295666015528624
1112	6	-0.9211549324823238
1112	7	-0.7488910533096131
1112	8	-2.734024335030938
1112	9	-1.35035052687725
1112	10	-0.8408684693320012
1112	11	-0.7463696358767535
1112	12	-0.9053600235846702
1112	13	-0.838186593910919
1112	14	-1.12205154267901
1112	15	-0.9510180139149327
1112	16	-0.9810646191631633
1112	17	-1.1854183590229255
1112	18	-0.8567994971311563
1112	19	-1.1987461590036972
1112	20	-1.1815109065351024
1112	21	-0.7808388293880597
1112	22	-1.002264388750902
1112	23	-0.8855771288711409
1112	24	-0.5669468848743691
1112	25	-0.8715137717910721
1112	26	-0.7758479018201143
1112	27	-0.7726010940712769
1112	28	-1.0901189449173572
1112	29	-0.5263335389206958
1112	30	-1.0034264842868907
1112	31	-1.2983105812204272
1112	32	-1.0954622798478866
1112	33	-0.9480087892489237
1112	34	-1.3728505126733737
1112	35	-1.0113749711753073
1112	36	-1.020822990419937
1112	37	-1.1911444000864435
1112	38	-0.9357069190217047
1112	39	-1.0115791289764076
1112	40	-1.335706209591514
1112	41	-1.166100011265108
1112	42	-1.2269385051490218
1112	43	-1.2342185413293336
1112	44	-1.3960112353124785
1112	45	-1.334250281380875
1112	46	-1.2843853584907379
1112	47	-1.253250349819922
1112	48	-1.0831211208617688
1112	49	-1.2922079443501104
1112	50	-1.4739703774281523
1112	51	-1.478991202994024
1113	1	-1.7049338618736485
1113	2	-3.1728715527171154
1113	3	-3.0242237168070716
1113	4	-5.704732232064934
1113	5	-3.5153246259815276
1113	6	-1.5835024011042336
1113	7	-1.4493724746996222
1113	8	-2.742906544899931
1113	9	-1.192993113608459
1113	10	-1.346844123417874
1113	11	-1.266818962507422
1113	12	-0.8388417139086641
1113	13	-0.9365440278669368
1113	14	-1.029304780969298
1113	15	-1.1385093326667288
1113	16	-0.9365929857881596
1113	17	-0.9441062566979781
1113	18	-1.1857781685972597
1113	19	-1.5635521571182025
1113	20	-1.1367038445059237
1113	21	-0.7357081599788557
1113	22	-1.0489628546450476
1113	23	-1.3245985637964992
1113	24	-2.165124044399505
1113	25	-1.3529632373217169
1113	26	-0.8833505689950982
1113	27	-1.4784907483876708
1113	28	-1.2206553647853724
1113	29	-1.883307942906832
1113	30	-1.6640790777266687
1113	31	-1.694937971703709
1113	32	-1.4382659314394743
1113	33	-0.9800089783893142
1113	34	-0.9409188869230931
1113	35	-1.330154838363292
1113	36	-0.8571293742035095
1113	37	-1.1540507194440721
1113	38	-1.5664132697057127
1113	39	-1.544681651931846
1113	40	-1.2571065577280365
1113	41	-1.2725993477960955
1113	42	-1.1610349017291242
1113	43	-1.0466149204730613
1113	44	-1.2440132922141842
1113	45	-1.8628961839794869
1113	46	-1.3093282469599714
1113	47	-1.0418312945170456
1113	48	-1.6821582780817579
1113	49	-1.1296329162007055
1113	50	-1.4943945838512391
1113	51	-1.4611735875223388
1114	1	-0.45801494854282865
1114	2	2.0602756970115124
1114	3	3.984301422940238
1114	4	4.430887271269064
1114	5	1.0346779585129866
1114	6	-0.02500421394252328
1114	7	-0.6360542052771478
1114	8	-0.6975560505230547
1114	9	-1.1892825179193949
1114	10	-1.3715112774463663
1114	11	-1.1892841272135612
1114	12	-1.2431821878311098
1114	13	-1.266506441932492
1114	14	-1.4014941431899004
1114	15	-1.3440947945158968
1114	16	-1.4601968049326217
1114	17	-1.7559218271697574
1114	18	-1.588999925610473
1114	19	-1.5084101206842178
1114	20	-1.4207065619172923
1114	21	-1.6463363398301354
1114	22	-1.121428388564695
1114	23	-1.2977641265147994
1114	24	-1.202252154100222
1114	25	-1.3300609238299117
1114	26	-1.4440012708699612
1114	27	-1.773544025895923
1114	28	-1.6932486465764995
1114	29	-1.752794662297184
1114	30	-1.431577951625492
1114	31	-1.4466935819028635
1114	32	-1.8348713825076075
1114	33	-1.77175779506004
1114	34	-1.9714676120288672
1114	35	-1.7676617611164431
1114	36	-1.7403582201159509
1114	37	-1.858425161008654
1114	38	-1.7395374805118493
1114	39	-1.3193691127029084
1114	40	-1.3860728337668178
1114	41	-1.5887236398292046
1114	42	-1.48835743925968
1114	43	-1.4906236929858565
1114	44	-1.5217430722367808
1114	45	-1.737743883410161
1114	46	-1.9447446828681976
1114	47	-2.164443406196746
1114	48	-1.9999846443563243
1114	49	-2.0866121590176547
1114	50	-2.1666142215789534
1114	51	-2.3700221582968766
1115	1	-0.6497134686803179
1115	2	2.3499673682515976
1115	3	-1.8756893339367409
1115	4	2.8130936175716528
1115	5	-1.3294914602293737
1115	6	-2.075281347162246
1115	7	-0.8911547723812561
1115	8	-1.035570319594214
1115	9	-3.1038638654255166
1115	10	-1.471481429861612
1115	11	-3.024496574619228
1115	12	-3.7619171637444353
1115	13	-3.351633037414274
1115	14	-2.7249007475296736
1115	15	-1.6915511705055977
1115	16	-1.3664818076445755
1115	17	-1.376714681722163
1115	18	-1.42338434324558
1115	19	-1.9550840406349153
1115	20	-3.9724407707797766
1115	21	-1.353340573052101
1115	22	-1.5945880282112697
1115	23	-3.0349368862610007
1115	24	-2.9616565503606083
1115	25	-3.734866384975099
1115	26	-5.087574572365874
1115	27	-2.694282641288929
1115	28	-1.8802357415078674
1115	29	-2.7856751467908794
1115	30	-2.1236776489773987
1115	31	-1.709503170359227
1115	32	-1.160282268210615
1115	33	-0.9738419909243845
1115	34	-0.8899981480337189
1115	35	-0.813535573230709
1115	36	-3.3744476922630184
1115	37	-3.0347329184922103
1115	38	-1.9600758282394253
1115	39	-3.992300562749925
1115	40	-2.937495729110914
1115	41	-4.366559722028814
1115	42	-2.1138392530941985
1115	43	-2.042147684987988
1115	44	-1.1274773388687862
1115	45	-3.4240441629504375
1115	46	-2.057290938601021
1115	47	-1.9691872465217983
1115	48	-1.989406403566548
1115	49	-1.661751046569286
1115	50	-2.768121685079855
1115	51	-2.3647282237754155
1201	1	1.5552211379933176
1201	2	4.052438884117965
1201	3	5.3956347384394725
1201	4	5.692632618161404
1201	5	2.684727065979992
1201	6	1.596993765708767
1201	7	0.9904558015635061
1201	8	0.7736367832261948
1201	9	0.7075758780562111
1201	10	0.7619769577803126
1201	11	0.8077828003405045
1201	12	0.9408517071489726
1201	13	0.6081695188477738
1201	14	0.7777283665010231
1201	15	0.7339217478853115
1201	16	0.5902431240876638
1201	17	0.6740041740556961
1201	18	0.7265222377167575
1201	19	0.8007032315787441
1201	20	0.8205951744870745
1201	21	1.068162655727896
1201	22	0.8720016565428423
1201	23	0.5486173983771465
1201	24	0.8210958668879655
1201	25	0.6664117460494339
1201	26	0.7781944125136278
1201	27	0.5590638417444893
1201	28	0.7451861309367374
1201	29	0.7386831858403653
1201	30	0.4618193551707037
1201	31	0.7454376312108053
1201	32	0.69472494264879
1201	33	0.7500316530127975
1201	34	0.7881943298752745
1201	35	0.5747357533196222
1201	36	0.5939286006118607
1201	37	0.6095288728735895
1201	38	0.665180020981758
1201	39	0.7010471097035946
1201	40	0.7543949037101427
1201	41	0.7286112323321419
1201	42	0.8012014597649255
1201	43	0.8922954433851373
1201	44	0.8037865686736225
1201	45	0.7552237489730018
1201	46	0.7372268258838872
1201	47	0.4417127975858648
1201	48	0.6625890964607066
1201	49	0.7614718854503977
1201	50	0.9289701827557479
1201	51	0.8043577564306545
1202	1	0.8807257779085873
1202	2	3.167764464262522
1202	3	3.2344219891190136
1202	4	4.504221649509276
1202	5	2.003153921635807
1202	6	1.3052365969052175
1202	7	0.7809138768364576
1202	8	0.6948647575918514
1202	9	0.6504488606342917
1202	10	0.6161568119012131
1202	11	0.6596685545801364
1202	12	0.6393461653152599
1202	13	0.6845678027203945
1202	14	0.8035788797257126
